2014,2,Police,7,49
2014,2,York,6,49
2014,2,Star,6,49
2014,2,Million,6,49
2014,2,World,6,49
2014,2,Home,6,49
2014,2,Woman,6,49
2014,2,Show,5,49
2014,2,Man,5,49
2014,2,Children,5,49
2014,2,Record,5,49
2014,3,York,7,50
2014,3,Man,7,50
2014,3,Women,7,50
2014,3,Claims,6,50
2014,3,Death,6,50
2014,3,Back,6,50
2014,3,Life,5,50
2014,3,Flight,5,50
2014,3,Malaysia,5,50
2014,3,Crimea,5,50
2014,3,Goes,4,50
2014,3,Dies,4,50
2014,3,Police,4,50
2014,3,Boy,4,50
2014,3,Indian,4,50
2014,3,Child,4,50
2014,3,Three,4,50
2014,4,York,10,51
2014,4,College,6,51
2014,4,Twitter,5,51
2014,4,Work,5,51
2014,4,Help,5,51
2014,4,Opinion,5,51
2014,4,South,5,51
2014,4,Dead,4,51
2014,4,Worlds,4,51
2014,4,School,4,51
2014,4,Women,4,51
2014,4,War,4,51
2014,4,Die,4,51
2014,4,World,4,51
2014,4,Teen,4,51
2014,4,Dies,4,51
2014,4,Love,4,51
2014,5,World,8,52
2014,5,Dies,7,52
2014,5,China,7,52
2014,5,Life,6,52
2014,5,Opinion,6,52
2014,5,York,5,52
2014,5,Food,5,52
2014,5,Uk,5,52
2014,5,Want,5,52
2014,5,Study,5,52
2014,5,Coup,5,52
2014,5,Woman,5,52
2014,6,Dies,9,53
2014,6,World,8,53
2014,6,Dead,7,53
2014,6,Opinion,7,53
2014,6,Life,7,53
2014,6,York,6,53
2014,6,Study,6,53
2014,6,Police,6,53
2014,6,Takes,6,53
2014,6,Boy,5,53
2014,6,Worlds,5,53
2014,6,Women,5,53
2014,6,Cup,5,53
2014,6,China,5,53
2014,7,Mh17,10,54
2014,7,Crash,10,54
2014,7,Dies,9,54
2014,7,World,9,54
2014,7,Gaza,7,54
2014,7,Death,6,54
2014,7,Man,6,54
2014,7,Chinese,5,54
2014,7,Cup,5,54
2014,7,Group,5,54
2014,7,Cancer,5,54
2014,7,Plane,5,54
2014,8,Ebola,11,55
2014,8,Isis,10,55
2014,8,Ferguson,7,55
2014,8,China,7,55
2014,8,Man,7,55
2014,8,Food,7,55
2014,8,Worlds,7,55
2014,8,Inside,6,55
2014,8,World,6,55
2014,8,Black,6,55
2014,8,Gaza,6,55
2014,8,Syria,6,55
2014,9,Isis,13,56
2014,9,Ebola,8,56
2014,9,China,8,56
2014,9,State,7,56
2014,9,War,7,56
2014,9,Pictures,7,56
2014,9,Joan,6,56
2014,9,Life,6,56
2014,9,Home,6,56
2014,9,Police,6,56
2014,9,Islamic,6,56
2014,10,Ebola,25,57
2014,10,York,12,57
2014,10,Isis,10,57
2014,10,Death,7,57
2014,10,Man,7,57
2014,10,Women,7,57
2014,10,Life,7,57
2014,10,Woman,7,57
2014,10,Police,6,57
2014,10,Secret,6,57
2014,10,Back,6,57
2014,10,Broadway,5,57
2014,10,Service,5,57
2014,10,Behind,5,57
2014,10,Fears,5,57
2014,10,Africa,5,57
2014,10,Hong,5,57
2014,11,Di,16,58
2014,11,York,10,58
2014,11,World,6,58
2014,11,Dies,6,58
2014,11,Uk,6,58
2014,11,Woman,6,58
2014,11,Indonesia,6,58
2014,11,Center,5,58
2014,11,State,5,58
2014,11,High,5,58
2014,11,Film,5,58
2014,11,Russia,5,58
2014,11,Dan,5,58
2014,11,ISIS,5,58
2014,12,Police,17,59
2014,12,York,10,59
2014,12,Women,8,59
2014,12,Killed,7,59
2014,12,Energy,7,59
2014,12,Behind,7,59
2014,12,Death,7,59
2014,12,Worlds,7,59
2014,12,Finds,6,59
2014,12,Race,6,59
2014,12,World,6,59
2014,12,Woman,6,59
2014,12,Ebola,6,59
2014,12,School,6,59
2015,1,York,14,60
2015,1,Dies,11,60
2015,1,Paris,9,60
2015,1,Attack,8,60
2015,1,People,8,60
2015,1,Officers,7,60
2015,1,Police,7,60
2015,1,Death,7,60
2015,1,Attacks,7,60
